City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Blackwater,AU,2022-02-11 19:19:57,-23.5833,148.8833,70.0,76,0,6.11
294,Inhambane,MZ,2022-02-11 19:19:58,-23.865,35.3833,75.7,76,7,9.84
295,Minab,IR,2022-02-11 19:19:58,27.1467,57.0801,62.1,77,0,0.0
296,Gobabis,NA,2022-02-11 19:19:59,-22.45,18.9667,76.75,50,91,12.06
297,Mount Gambier,AU,2022-02-11 19:20:00,-37.8333,140.7667,51.44,89,0,7.18
298,Wangqing,CN,2022-02-11 19:20:01,43.3218,129.7634,9.21,84,6,4.72
299,Saint-Pierre,RE,2022-02-11 19:20:01,-21.3393,55.4781,76.68,78,40,5.75
300,Zhigansk,RU,2022-02-11 19:20:02,66.7697,123.3711,-29.02,100,93,5.93
301,Prince Rupert,CA,2022-02-11 19:20:03,54.3161,-130.3201,37.49,87,0,3.44
302,Honningsvag,NO,2022-02-11 19:20:04,70.9821,25.9704,29.95,80,100,23.02
303,Mount Pleasant,US,2022-02-11 19:19:56,32.7941,-79.8626,71.06,38,0,5.75
304,Marrakesh,MA,2022-02-11 19:20:05,31.6315,-8.0083,62.67,45,91,9.22
305,Torremolinos,ES,2022-02-11 19:20:05,36.6204,-4.4998,58.37,79,75,4.61
306,Nouadhibou,MR,2022-02-11 19:20:06,20.931,-17.0347,78.78,36,83,10.36
307,Sinegorskiy,RU,2022-02-11 19:20:07,48.0139,40.8447,39.04,86,100,19.66
308,Mushie,CD,2022-02-11 19:20:08,-3.0167,16.9,79.92,69,97,3.18
309,Nichinan,JP,2022-02-11 19:20:08,31.6,131.3667,46.76,72,99,7.25
310,Faya,SA,2022-02-11 19:20:10,18.3851,42.4509,57.31,86,33,8.1
311,Lompoc,US,2022-02-11 19:18:32,34.6391,-120.4579,83.08,41,0,4.61
312,Tieling,CN,2022-02-11 19:20:12,42.2931,123.8414,17.85,71,28,3.91
313,Avarua,CK,2022-02-11 19:20:12,-21.2078,-159.775,80.65,78,20,9.22
314,Bereda,ES,2022-02-11 19:20:13,43.2686,-7.5406,51.42,99,100,3.33
315,Ouegoa,NC,2022-02-11 19:20:13,-20.35,164.4333,77.65,88,100,4.36
316,Nizhniy Tsasuchey,RU,2022-02-11 19:20:14,50.5167,115.1333,-10.12,91,81,6.38
317,Livingston,GB,2022-02-11 19:20:15,55.9029,-3.5226,42.13,77,0,16.11
318,El Alto,PE,2022-02-11 19:20:16,-4.2714,-81.2147,89.26,60,20,14.61
319,Constitucion,CL,2022-02-11 19:20:16,-35.3333,-72.4167,70.34,43,0,16.15
320,Delta,NG,2022-02-11 19:15:41,5.5,6.0,83.75,65,11,9.84
321,Pitkyaranta,RU,2022-02-11 19:21:17,61.5734,31.4792,18.1,96,41,7.83
322,Kamina,CD,2022-02-11 19:21:18,-8.7386,24.9906,63.54,98,87,3.74
323,Hopeman,GB,2022-02-11 19:21:19,57.7068,-3.4291,42.69,62,75,17.27
324,Vallenar,CL,2022-02-11 19:21:20,-28.5708,-70.7581,85.3,25,0,11.83
325,Kiunga,PG,2022-02-11 19:21:20,-6.1219,141.2906,71.42,99,100,0.96
326,Flin Flon,CA,2022-02-11 19:21:21,54.7682,-101.865,-13.16,53,20,3.44
327,Ostrovnoy,RU,2022-02-11 19:21:21,68.0531,39.5131,20.1,94,100,9.93
328,Dwarka,IN,2022-02-11 19:21:22,22.2394,68.9678,71.28,55,0,10.49
329,Svetlaya,RU,2022-02-11 19:21:22,46.5389,138.3297,21.02,93,100,5.82
330,Caravelas,BR,2022-02-11 19:21:24,-17.7125,-39.2481,84.31,57,0,8.97
331,Lobatse,BW,2022-02-11 19:21:25,-25.2167,25.6667,69.12,45,58,5.19
332,Vigrestad,NO,2022-02-11 19:21:25,58.5667,5.7,42.01,74,77,20.04
333,Henties Bay,NA,2022-02-11 19:21:26,-22.116,14.2845,70.86,82,54,2.59
334,San Andres,CO,2022-02-11 19:21:27,12.5847,-81.7006,86.02,66,40,12.66
335,Goba,ET,2022-02-11 19:21:27,7.0167,39.9833,52.81,49,74,4.36
336,Saint George,US,2022-02-11 19:18:40,37.1041,-113.5841,66.67,34,0,3.0
337,Sola,VU,2022-02-11 19:21:28,-13.8833,167.55,81.52,77,83,15.97
338,Kristiansund,NO,2022-02-11 19:21:28,63.1115,7.732,36.25,87,75,21.85
339,Zhangye,CN,2022-02-11 19:21:29,38.9342,100.4517,23.31,66,16,8.19
340,Tam Ky,VN,2022-02-11 19:18:54,15.5667,108.4833,73.38,87,97,1.9
341,Tshikapa,CD,2022-02-11 19:21:30,-6.4167,20.8,73.99,87,54,2.91
342,Kirkuk,IQ,2022-02-11 19:21:31,35.4681,44.3922,50.65,64,0,8.63
343,Los Llanos De Aridane,ES,2022-02-11 19:21:31,28.6585,-17.9182,68.13,43,0,3.44
344,Berlevag,NO,2022-02-11 19:21:32,70.8578,29.0864,30.15,86,75,25.32
345,Mahina,PF,2022-02-11 19:17:03,-17.5065,-149.489,83.97,70,40,5.75
346,Makinsk,KZ,2022-02-11 19:21:33,52.6292,70.4169,2.91,89,100,12.24
347,Rohru,IN,2022-02-11 19:21:34,31.2167,77.75,34.52,42,0,6.93
348,Uppsala,SE,2022-02-11 19:21:34,60.0,17.75,27.79,59,0,6.91
349,Lasa,IT,2022-02-11 19:21:35,46.6166,10.7002,42.71,90,43,7.11
350,Acatlan,MX,2022-02-11 19:21:35,20.15,-98.45,66.56,22,0,5.77
351,Koumac,NC,2022-02-11 19:21:36,-20.5667,164.2833,77.99,86,100,3.42
352,Brigantine,US,2022-02-11 19:21:36,39.4101,-74.3646,63.27,54,0,11.5
353,Sosnovo-Ozerskoye,RU,2022-02-11 19:21:37,52.5249,111.5418,-16.47,100,100,2.08
354,Mayumba,GA,2022-02-11 19:21:37,-3.432,10.6554,77.95,89,6,5.61
355,Moshenskoye,RU,2022-02-11 19:21:38,58.5102,34.5911,28.11,94,100,8.19
356,Nikel,RU,2022-02-11 19:21:39,69.4128,30.222,28.58,88,100,14.76
357,Turek,PL,2022-02-11 19:21:39,52.0155,18.5005,34.93,79,84,11.86
358,Vila Franca Do Campo,PT,2022-02-11 19:19:49,37.7167,-25.4333,63.19,69,62,3.67
359,Zhicheng,CN,2022-02-11 19:21:40,30.2956,111.5047,39.67,78,68,2.51
360,Andenes,NO,2022-02-11 19:21:41,69.3143,16.1194,24.78,74,40,8.05
361,Kaitangata,NZ,2022-02-11 19:21:41,-46.2817,169.8464,54.36,87,100,4.05
362,Kushiro,JP,2022-02-11 19:21:42,42.975,144.3747,16.38,92,98,4.7
363,Mahibadhoo,MV,2022-02-11 19:21:43,3.7833,72.9667,81.68,69,89,4.72
364,Aykhal,RU,2022-02-11 19:21:43,66.0,111.5,-7.6,100,99,5.23
365,Labytnangi,RU,2022-02-11 19:21:44,66.6572,66.4183,-9.83,98,100,3.96
366,Pemberton,CA,2022-02-11 19:21:44,50.3164,-122.8027,52.21,67,57,1.5
367,Killybegs,IE,2022-02-11 19:21:45,54.6333,-8.45,44.31,92,100,31.54
368,Jennersdorf,AT,2022-02-11 19:21:45,46.9385,16.1416,45.3,47,100,10.13
369,Iqaluit,CA,2022-02-11 19:21:46,63.7506,-68.5145,1.13,77,100,2.3
370,Itaituba,BR,2022-02-11 19:22:46,-4.2761,-55.9836,91.56,62,40,3.44
371,Elbistan,TR,2022-02-11 19:22:47,38.2059,37.1983,20.53,79,5,1.3
372,Lafia,NG,2022-02-11 19:22:47,8.4833,8.5167,86.4,9,30,1.63
373,Balabac,PH,2022-02-11 19:22:48,7.9868,117.0645,80.67,82,30,14.27
374,Shache,CN,2022-02-11 19:22:49,38.4167,77.2406,35.17,42,100,6.82
375,Kentau,KZ,2022-02-11 19:22:49,43.5206,68.5094,36.36,84,100,8.21
376,Eyl,SO,2022-02-11 19:22:50,7.9803,49.8164,74.84,65,8,20.0
377,Brekstad,NO,2022-02-11 19:22:51,63.687,9.6654,35.69,80,75,28.77
378,Dukat,RU,2022-02-11 19:22:51,62.55,155.55,-27.0,77,61,3.87
379,Aljezur,PT,2022-02-11 19:22:52,37.3191,-8.8033,56.71,67,12,6.08
380,Ucluelet,CA,2022-02-11 19:22:52,48.9329,-125.5528,47.08,94,100,1.77
381,Pinos,MX,2022-02-11 19:22:53,22.3,-101.5667,56.39,25,1,14.18
382,Cockburn Town,TC,2022-02-11 19:19:45,21.4612,-71.1419,78.01,78,0,18.19
383,Dunedin,NZ,2022-02-11 19:18:37,-45.8742,170.5036,54.99,95,100,3.38
384,Nioki,CD,2022-02-11 19:22:54,-2.7167,17.6833,78.82,68,69,0.98
385,Tezu,IN,2022-02-11 19:22:55,27.9167,96.1667,54.07,68,95,3.04
386,Rockhampton,AU,2022-02-11 19:20:20,-23.3833,150.5,69.69,78,0,0.0
387,Bida,NG,2022-02-11 19:22:56,9.0833,6.0167,85.96,8,38,4.23
388,Atambua,ID,2022-02-11 19:22:57,-9.1061,124.8925,73.67,90,100,2.64
389,Saint Anthony,US,2022-02-11 19:22:58,45.0205,-93.218,21.83,67,100,26.46
390,Oussouye,SN,2022-02-11 19:22:58,12.485,-16.5469,87.98,18,5,4.52
391,Lavrentiya,RU,2022-02-11 19:22:59,65.5833,-171.0,-26.48,94,25,7.16
392,Arlit,NE,2022-02-11 19:23:00,18.7369,7.3853,71.55,12,0,9.22
393,Ligayan,PH,2022-02-11 19:23:00,4.6533,119.4706,80.73,76,100,2.37
394,Wilmington,US,2022-02-11 19:22:23,34.2257,-77.9447,67.95,44,0,8.05
395,Kaeo,NZ,2022-02-11 19:23:01,-35.1,173.7833,75.33,98,100,11.77
396,Polyarnyy,RU,2022-02-11 19:23:02,69.1989,33.4478,21.67,95,100,12.08
397,Naze,JP,2022-02-11 19:23:02,28.3667,129.4833,57.42,66,100,8.08
398,Palembang,ID,2022-02-11 19:23:03,-2.9167,104.7458,77.09,94,75,5.75
399,Svetlyy,RU,2022-02-11 19:23:04,54.675,20.1347,32.05,98,100,14.76
400,Katsuura,JP,2022-02-11 19:23:04,35.1333,140.3,39.31,70,11,13.38
401,Laurinburg,US,2022-02-11 19:23:05,34.7741,-79.4628,71.22,27,100,1.99
402,Broome,US,2022-02-11 19:23:06,42.2506,-75.833,50.18,45,0,14.97
403,Belmonte,BR,2022-02-11 19:23:06,-15.8631,-38.8828,82.9,65,1,8.95
404,Hambantota,LK,2022-02-11 19:23:07,6.1241,81.1185,77.05,88,90,13.02
405,Visnes,NO,2022-02-11 19:23:08,59.3556,5.2242,42.85,70,75,26.46
406,Kachug,RU,2022-02-11 19:23:08,53.9606,105.8817,-29.61,100,93,0.87
407,Nelson Bay,AU,2022-02-11 19:23:09,-32.7167,152.15,73.0,67,96,4.0
408,Sao Domingos,BR,2022-02-11 19:23:09,-13.3983,-46.3183,80.4,66,76,1.43
409,Kawalu,ID,2022-02-11 19:23:10,-7.3817,108.2082,73.15,92,100,1.41
410,Sosnogorsk,RU,2022-02-11 19:23:11,63.6023,53.8817,15.78,93,100,10.33
411,Mouzouras,GR,2022-02-11 19:23:11,35.5333,24.15,55.44,87,20,0.0
412,Igrim,RU,2022-02-11 19:23:12,63.1906,64.4162,4.05,86,100,12.66
413,Lakes Entrance,AU,2022-02-11 19:23:12,-37.8811,147.981,60.17,91,89,3.2
414,Mayo,US,2022-02-11 19:24:13,38.8876,-76.5119,66.78,40,0,12.66
415,Aswan,EG,2022-02-11 19:24:13,24.0934,32.907,58.73,30,0,10.09
416,Ust-Shonosha,RU,2022-02-11 19:24:14,61.1531,41.343,26.64,95,100,6.8
417,Meulaboh,ID,2022-02-11 19:24:15,4.1363,96.1285,74.52,89,100,8.23
418,Wattegama,LK,2022-02-11 19:20:18,6.7989,81.4808,72.91,94,100,3.85
419,Ust-Omchug,RU,2022-02-11 19:24:16,61.15,149.6333,-32.21,96,90,1.36
420,Lubao,PH,2022-02-11 19:24:17,14.9167,120.55,77.14,85,75,6.42
421,Druzhba,UA,2022-02-11 19:21:59,52.0428,33.9453,31.28,86,100,5.82
422,Coxim,BR,2022-02-11 19:19:53,-18.5067,-54.76,85.82,63,37,3.36
423,Aklavik,CA,2022-02-11 19:24:18,68.2191,-135.0107,-21.17,75,20,4.61
424,Ajdabiya,LY,2022-02-11 19:24:18,30.7554,20.2263,55.69,58,0,5.17
425,Areia Branca,BR,2022-02-11 19:23:35,-4.9561,-37.1369,89.8,66,78,18.23
426,Vytegra,RU,2022-02-11 19:24:22,61.0064,36.4481,26.65,89,100,10.38
427,Lagoa,PT,2022-02-11 19:24:22,39.05,-27.9833,59.79,79,100,13.6
428,Lenoir City,US,2022-02-11 19:24:24,35.7973,-84.256,68.56,32,4,1.99
429,Ola,RU,2022-02-11 19:24:24,59.5833,151.2833,-6.0,84,96,5.66
430,Hirara,JP,2022-02-11 19:24:25,24.8,125.2833,68.81,73,100,16.37
431,Yerbogachen,RU,2022-02-11 19:24:25,61.2767,108.0108,-11.02,97,100,3.38
432,Luanda,AO,2022-02-11 19:21:10,-8.8368,13.2343,77.4,81,100,13.29
433,Taurianova,IT,2022-02-11 19:24:27,38.3563,16.0109,54.37,67,100,1.68
434,Banamba,ML,2022-02-11 19:24:29,13.55,-7.45,76.66,10,5,9.44
435,Riyadh,SA,2022-02-11 19:21:02,24.6877,46.7219,64.54,34,0,12.84
436,Poya,NC,2022-02-11 19:24:30,-21.35,165.15,77.11,90,100,4.59
437,Susanville,US,2022-02-11 19:23:36,40.4163,-120.653,52.92,55,0,3.44
438,Serrana,BR,2022-02-11 19:24:31,-21.2114,-47.5956,82.35,75,18,3.78
439,Keita,NE,2022-02-11 19:24:31,14.7551,5.7749,72.41,11,0,8.99
440,Zuidhorn,NL,2022-02-11 19:24:32,53.2467,6.4028,38.95,68,7,5.75
441,At-Bashi,KG,2022-02-11 19:24:33,41.1702,75.8106,16.16,88,100,0.81
442,Prince Albert,CA,2022-02-11 19:24:33,53.2001,-105.7677,-7.65,64,40,2.3
443,Barranca,PE,2022-02-11 19:24:34,-10.75,-77.7667,74.73,68,19,12.97
444,The Village,US,2022-02-11 19:23:22,35.5609,-97.5514,63.05,41,0,26.46
445,Imbituba,BR,2022-02-11 19:24:35,-28.24,-48.6703,82.29,65,0,14.38
446,Villa Carlos Paz,AR,2022-02-11 19:23:17,-31.4241,-64.4978,63.68,94,100,10.67
447,Katiola,CI,2022-02-11 19:24:36,8.1333,-5.1,84.6,12,23,3.2
448,Kalmunai,LK,2022-02-11 19:24:36,7.4167,81.8167,77.68,87,100,4.61
449,Taoudenni,ML,2022-02-11 19:24:37,22.6783,-3.9836,68.38,19,0,9.37
450,Nampula,MZ,2022-02-11 19:24:38,-15.1165,39.2666,73.35,94,75,4.61
451,Hay River,CA,2022-02-11 19:24:38,60.8156,-115.7999,-4.02,71,75,4.61
452,Worthing,GB,2022-02-11 19:22:43,50.8145,-0.3713,43.99,66,20,9.22
453,Coihaique,CL,2022-02-11 19:24:03,-45.5752,-72.0662,66.15,39,0,6.91
454,Upernavik,GL,2022-02-11 19:24:40,72.7868,-56.1549,-15.29,79,100,14.5
455,Mildura,AU,2022-02-11 19:24:40,-34.2,142.15,57.16,58,0,6.91
456,Yamada,JP,2022-02-11 19:24:41,39.4667,141.95,29.98,84,76,3.58
457,Souillac,MU,2022-02-11 19:24:41,-20.5167,57.5167,77.38,88,20,1.14
458,Spasskoye,RU,2022-02-11 19:24:42,44.6108,132.7969,14.72,96,100,6.31
459,Almaznyy,RU,2022-02-11 19:25:42,48.0448,40.045,39.34,92,100,17.34
460,Novyy Urengoy,RU,2022-02-11 19:25:43,66.0833,76.6333,-6.74,83,99,13.35
461,Bodden Town,KY,2022-02-11 19:25:44,19.2833,-81.25,86.0,69,20,11.01
462,Paducah,US,2022-02-11 19:25:13,37.0834,-88.6001,66.49,45,100,10.36
463,Albanel,CA,2022-02-11 19:23:36,48.8832,-72.4487,8.74,78,100,2.3
464,Morondava,MG,2022-02-11 19:25:45,-20.2833,44.2833,81.18,84,99,8.32
465,Terrace,CA,2022-02-11 19:25:46,54.5163,-128.6035,34.43,100,75,2.3
466,Nanchong,CN,2022-02-11 19:25:46,30.7951,106.0847,47.12,75,100,3.85
467,Ovsyanka,RU,2022-02-11 19:25:47,55.9575,92.5519,-18.78,100,58,1.07
468,Marienburg,PL,2022-02-11 19:25:48,54.0359,19.0266,37.96,97,100,14.07
469,Evensk,RU,2022-02-11 19:25:48,61.95,159.2333,-13.34,74,43,6.13
470,Puerto Ayacucho,VE,2022-02-11 19:25:49,5.6639,-67.6236,94.78,28,84,7.27
471,Pisco,PE,2022-02-11 19:25:49,-13.7,-76.2167,80.65,50,0,17.27
472,Nhulunbuy,AU,2022-02-11 19:25:50,-12.2333,136.7667,79.41,89,77,3.44
473,Gannan,CN,2022-02-11 19:25:50,47.9147,123.5031,-1.97,94,74,5.39
474,Thinadhoo,MV,2022-02-11 19:25:51,0.5333,72.9333,81.72,72,100,6.35
475,Baghdad,IQ,2022-02-11 19:23:04,33.3406,44.4009,55.31,58,20,10.36
476,Moyeuvre-Grande,FR,2022-02-11 19:25:53,49.2517,6.0475,38.32,85,0,1.01
477,Jining,CN,2022-02-11 19:25:53,35.405,116.5814,37.08,59,10,5.86
478,East London,ZA,2022-02-11 19:25:54,-33.0153,27.9116,74.79,84,100,6.4
479,Half Moon Bay,US,2022-02-11 19:25:54,37.4636,-122.4286,76.87,52,0,5.75
480,Homer,US,2022-02-11 19:25:55,59.6425,-151.5483,33.69,75,100,0.0
481,Karratha,AU,2022-02-11 19:25:55,-20.7377,116.8463,84.83,71,9,4.07
482,Uddevalla,SE,2022-02-11 19:25:56,58.3478,11.9424,36.21,62,7,9.55
483,Touros,BR,2022-02-11 19:25:57,-5.1989,-35.4608,86.9,66,42,13.51
484,Itarema,BR,2022-02-11 19:25:57,-2.9248,-39.9167,84.09,65,75,15.03
485,Bangsund,NO,2022-02-11 19:25:58,64.3968,11.3949,33.91,75,75,17.27
486,Takoradi,GH,2022-02-11 19:25:59,4.8845,-1.7554,80.82,80,8,10.18
487,Shipitsyno,RU,2022-02-11 19:25:59,61.2806,46.5208,19.74,98,88,4.23
488,Geraldton,AU,2022-02-11 19:26:00,-28.7667,114.6,72.01,88,75,5.75
489,Adrar,MR,2022-02-11 19:24:06,20.5022,-10.0711,67.8,15,6,12.77
490,Saint-Augustin,CA,2022-02-11 19:26:00,51.226,-58.6502,33.57,88,14,16.53
491,Binghamton,US,2022-02-11 19:26:01,42.0987,-75.918,51.03,45,0,15.01
492,Tautira,PF,2022-02-11 19:26:02,-17.7333,-149.15,84.22,75,55,16.93
493,Varhaug,NO,2022-02-11 19:26:02,58.6147,5.6457,41.9,74,74,20.04
494,Loves Park,US,2022-02-11 19:21:17,42.32,-89.0582,44.62,71,100,16.11
495,Kashi,CN,2022-02-11 19:26:03,39.4547,75.9797,33.01,34,100,4.47
496,Rumoi,JP,2022-02-11 19:26:04,43.9344,141.6428,18.28,91,100,4.27
497,Namibe,AO,2022-02-11 19:26:04,-15.1961,12.1522,76.05,83,84,4.27
498,Nome,US,2022-02-11 19:23:24,64.5011,-165.4064,-3.93,54,0,12.66
499,Arman,RU,2022-02-11 19:22:33,59.7,150.1667,-6.75,80,91,6.62
500,Tolstoy-Yurt,RU,2022-02-11 19:26:05,43.4444,45.7722,30.52,93,0,2.24
501,Kysyl-Syr,RU,2022-02-11 19:26:06,63.8986,122.7617,-26.72,100,89,2.39
502,Holoby,UA,2022-02-11 19:26:07,51.0865,25.0077,33.06,99,100,7.96
503,Dillon,US,2022-02-11 19:26:07,34.4166,-79.3712,71.94,37,100,8.9
504,Cascais,PT,2022-02-11 19:22:49,38.6979,-9.4215,62.47,66,20,15.01
505,Eureka,US,2022-02-11 19:22:42,40.8021,-124.1637,70.2,63,0,1.99
506,Ahipara,NZ,2022-02-11 19:26:09,-35.1667,173.1667,75.09,93,100,14.0
507,Moranbah,AU,2022-02-11 19:27:09,-22.0016,148.0466,69.87,80,0,8.41
508,Santo Domingo,DO,2022-02-11 19:27:10,18.5001,-69.9886,87.48,66,40,11.5
509,Tuy Hoa,VN,2022-02-11 19:25:55,13.0833,109.3,72.64,90,100,3.0
510,El Playon,CO,2022-02-11 19:27:11,7.4713,-73.2031,86.27,57,64,4.12
511,Harper,LR,2022-02-11 19:27:12,4.375,-7.7169,80.69,77,48,9.26
512,Lingao,CN,2022-02-11 19:27:12,19.9103,109.6859,67.66,88,33,9.6
513,Talnakh,RU,2022-02-11 19:27:13,69.4865,88.3972,-11.16,89,100,10.07
514,Oranjemund,NA,2022-02-11 19:22:46,-28.55,16.4333,66.87,75,100,11.9
515,Tarauaca,BR,2022-02-11 19:24:39,-8.1614,-70.7656,85.23,67,100,2.26
516,Mahanoro,MG,2022-02-11 19:27:14,-19.9,48.8,75.7,83,99,4.29
517,Inuvik,CA,2022-02-11 19:27:15,68.3499,-133.7218,-21.14,72,40,3.44
518,Port Blair,IN,2022-02-11 19:27:16,11.6667,92.75,77.04,83,40,2.3
519,Kochi,IN,2022-02-11 19:27:17,9.9399,76.2602,78.78,80,11,4.29
520,Ossora,RU,2022-02-11 19:27:17,59.2353,163.0719,-8.82,100,62,4.81
521,Fort-Shevchenko,KZ,2022-02-11 19:27:18,44.5086,50.263,38.77,86,100,9.4
522,Maniitsoq,GL,2022-02-11 19:27:18,65.4167,-52.9,27.81,97,100,19.55
523,Bani Walid,LY,2022-02-11 19:27:19,31.7566,13.9942,54.84,52,100,9.33
524,Martil,MA,2022-02-11 19:27:20,35.6166,-5.2752,58.98,82,75,4.61
525,Kaduqli,SD,2022-02-11 19:27:20,11.0167,29.7167,77.41,15,10,12.68
526,Pytalovo,RU,2022-02-11 19:27:21,57.0679,27.9138,29.44,91,100,8.32
527,Hovd,MN,2022-02-11 19:27:22,48.0056,91.6419,-14.1,87,89,4.34
528,Ixtapa,MX,2022-02-11 19:27:22,20.7,-105.2,76.23,44,0,8.05
529,Oriximina,BR,2022-02-11 19:27:23,-1.7656,-55.8661,83.57,76,94,2.44
530,Mehamn,NO,2022-02-11 19:27:23,71.0357,27.8492,30.38,93,75,23.02
531,Aksay,RU,2022-02-11 19:27:24,47.26,39.87,41.25,82,49,15.99
532,Redwater,US,2022-02-11 19:27:25,33.3582,-94.2544,73.69,33,0,13.38
533,Korla,CN,2022-02-11 19:27:25,41.7597,86.1469,27.09,49,0,3.29
534,Balaipungut,ID,2022-02-11 19:27:26,1.05,101.2833,73.72,96,100,2.28
535,Conceicao Do Araguaia,BR,2022-02-11 19:27:26,-8.2578,-49.2647,84.83,68,78,0.67
536,Vestmannaeyjar,IS,2022-02-11 19:27:28,63.4427,-20.2734,35.35,67,100,14.23
537,Kirakira,SB,2022-02-11 19:27:28,-10.4544,161.9205,76.48,92,100,9.66
538,Broken Hill,AU,2022-02-11 19:27:29,-31.95,141.4333,64.11,45,0,13.8
539,Murakami,JP,2022-02-11 19:27:30,38.2333,139.4833,29.89,86,94,3.53
540,Jalalabad,AF,2022-02-11 19:27:30,34.4265,70.4515,50.59,25,6,2.95
541,Puerto Baquerizo Moreno,EC,2022-02-11 19:22:43,-0.9,-89.6,81.59,74,75,11.5
542,Pogranichnyy,RU,2022-02-11 19:27:31,44.4064,131.3769,13.37,75,38,12.88
543,Kenai,US,2022-02-11 19:27:32,60.5544,-151.2583,23.05,86,100,19.57
544,Januaria,BR,2022-02-11 19:27:32,-15.4833,-44.3667,82.4,70,94,3.56
545,La Asuncion,VE,2022-02-11 19:27:33,11.0333,-63.8628,73.13,78,3,20.71
546,Pionerskiy,RU,2022-02-11 19:27:34,54.9508,20.2275,31.84,88,100,18.97
547,Rupert,US,2022-02-11 19:27:34,42.6191,-113.6772,42.69,99,83,4.36
548,Bage,BR,2022-02-11 19:27:35,-31.3314,-54.1069,92.98,38,20,8.05
549,Monrovia,LR,2022-02-11 19:27:06,6.3005,-10.7969,83.97,80,42,10.02
550,Baijiantan,CN,2022-02-11 19:28:36,45.6333,85.1833,6.71,94,78,3.18
551,Sao Gabriel Da Cachoeira,BR,2022-02-11 19:28:36,-0.1303,-67.0892,76.8,94,75,5.75
552,Straumen,NO,2022-02-11 19:28:37,63.8709,11.2999,33.94,65,99,18.79
553,Kupang,ID,2022-02-11 19:28:37,-10.1667,123.5833,77.04,88,100,1.23
554,Kapit,MY,2022-02-11 19:28:38,2.0167,112.9333,72.75,100,100,0.51
555,Sinnar,SD,2022-02-11 19:28:38,13.5691,33.5672,78.75,18,0,17.6
556,Yizheng,CN,2022-02-11 19:28:39,24.6706,103.4296,41.65,76,0,4.09
557,Tromso,NO,2022-02-11 19:28:39,69.6496,18.957,25.45,100,100,16.11
558,Svencionys,LT,2022-02-11 19:28:40,55.15,26.1667,29.77,92,99,5.39
559,Winnemucca,US,2022-02-11 19:28:40,40.973,-117.7357,51.85,50,0,6.91
560,Tawau,MY,2022-02-11 19:28:41,4.2498,117.8871,75.33,88,100,4.29
561,Gao,ML,2022-02-11 19:28:42,16.6362,1.637,76.1,9,0,8.95
562,Altay,CN,2022-02-11 19:28:42,47.8667,88.1167,0.07,76,11,8.41
563,Bac Lieu,VN,2022-02-11 19:28:43,9.285,105.7244,78.01,81,100,12.37
564,Kalevala,RU,2022-02-11 19:28:43,65.2,31.1667,13.8,93,83,8.37
565,Arica,CL,2022-02-11 19:28:44,-18.475,-70.3042,81.95,56,0,14.97
566,Kaveripattinam,IN,2022-02-11 19:28:44,12.4207,78.2166,68.52,64,0,3.27
567,Antofagasta,CL,2022-02-11 19:24:51,-23.65,-70.4,76.21,60,4,9.82
568,Vostok,RU,2022-02-11 19:28:45,46.4856,135.8833,14.81,98,100,3.06
569,Tulagi,SB,2022-02-11 19:28:46,-9.0996,160.1476,77.31,92,100,10.33
570,Ingham,US,2022-02-11 19:28:46,42.6,-84.3833,38.08,91,100,6.91
571,Nioro,GM,2022-02-11 19:28:47,13.35,-15.75,91.63,7,0,10.49
572,Mlimba,TZ,2022-02-11 19:28:48,-8.8,35.8167,72.52,97,100,3.11
573,Kuytun,RU,2022-02-11 19:28:48,54.3419,101.5036,-29.88,100,63,0.69
574,Padang,ID,2022-02-11 19:28:49,-0.9492,100.3543,77.14,79,100,3.42
575,Burnie,AU,2022-02-11 19:28:49,-41.0667,145.9167,57.6,84,100,9.57
576,Kasongo-Lunda,CD,2022-02-11 19:28:50,-6.4667,16.8167,75.33,79,100,2.39
577,Samana,DO,2022-02-11 19:28:50,19.2056,-69.3369,86.22,70,20,6.91
578,Hami,CN,2022-02-11 19:28:51,42.8,93.45,30.06,52,100,1.57
579,Mapastepec,MX,2022-02-11 19:28:52,15.4333,-92.9,92.82,34,1,10.42
580,Nykoping,SE,2022-02-11 19:28:52,58.753,17.0079,30.24,59,0,11.5
581,San Cristobal,VE,2022-02-11 19:28:53,7.7669,-72.225,68.18,57,84,3.24
582,Carutapera,BR,2022-02-11 19:28:53,-1.195,-46.02,83.77,68,97,7.52
583,Yaan,NG,2022-02-11 19:28:54,7.3833,8.5667,87.69,9,2,4.68
584,Maragogi,BR,2022-02-11 19:28:54,-9.0122,-35.2225,84.67,64,100,16.11
